chrom	classifiedWinStart	classifiedWinEnd	bigWinRange	pi_win0	thetaW_win0	tajD_win0	distVar_win0	distSkew_win0	distKurt_win0	nDiplos_win0	diplo_H1_win0	diplo_H12_win0	diplo_H2/H1_win0	diplo_ZnS_win0	diplo_Omega_win0
1	249001	251000	250001-252000	7.345188637227198e-05	0.0002557884324703955	-1.1422608120020414	3.528489524753991e-08	2.109097543285269	3.1819017638641123	5	0.8482000000000001	0.9034000000000001	0.0021221410044800753	-0.025651364	0.0
1	251001	253000	252001-254000	0.00028526980108772664	0.00034173574152425483	-0.2939518708148317	9.900595620154783e-08	0.6187387006234342	-0.3512320093958512	6	0.4878	0.8845999999999999	0.21197211972119723	0.027955672	0.0
1	253001	255000	254001-256000	1.9737968399109777e-05	8.530552766255509e-05	nan	9.54710111112958e-09	4.721899033230743	20.296330480025425	2	0.9607999999999999	1.0	0.0004163197335553706	0.0	0.0
1	255001	257000	256001-258000	9.974685457361998e-06	8.534828732554383e-05	nan	4.925587250341293e-09	6.857142857142857	45.020408163265316	2	0.9802	1.0	0.00010201999591920018	0.0	0.0
1	257001	259000	258001-260000	1.9959375614280025e-05	0.00017078217975372112	nan	9.761451150874591e-09	4.773950552048423	21.316424278999406	3	0.9605999999999999	0.9802	0.0002082032063293775	-0.01010101	0.0
1	259001	261000	260001-262000	0.00024396947103808052	8.543393538106371e-05	nan	6.293524982919356e-08	-0.033135860030825005	-1.9989020147800176	3	0.4968	0.9607999999999999	0.3228663446054751	0.0	0.0
1	261001	263000	262001-264000	1.4972207054300043e-05	0.00017052562164693034	nan	9.732144834206447e-09	4.773950552048421	21.316424278999385	3	0.9605999999999999	0.9802	0.0002082032063293775	-0.01010101	0.0
1	265001	267000	266001-268000	4.325583853166685e-05	8.526281082346517e-05	nan	2.1921052430006045e-08	2.7278497203317853	5.441164096714202	3	0.9042	0.9802	0.0018801150188011502	0.0	0.0
1	267001	269000	268001-270000	1.4856674568439998e-05	8.517750535990994e-05	nan	9.565018172472484e-09	4.708327841191316	20.168351060137287	3	0.9605999999999999	0.9802	0.0002082032063293775	0.0	0.0
1	269001	271000	270001-272000	3.868968904673745e-05	8.534828732554383e-05	nan	1.7982856501236657e-08	3.1582787825956657	7.974724868593956	2	0.9232	1.0	0.001733102253032929	0.0	0.0
1	271001	273000	272001-274000	8.525350840330848e-05	0.00017052562164693034	nan	3.6990504818902736e-08	1.8954159125475682	2.077846706312971	3	0.8334	0.9607999999999999	0.006359491240700745	-0.03919309	0.0
1	273001	275000	274001-276000	9.84904502492442e-05	8.522013674397396e-05	nan	3.975291300963664e-08	1.517470649272263	0.30271717140278387	2	0.8042	1.0	0.015046008455608056	0.0	0.0
1	275001	277000	276001-278000	9.072443461036376e-05	8.539108987686056e-05	nan	3.742179126220334e-08	1.6499158227686113	0.7222222222222228	2	0.8200000000000001	1.0	0.012195121951219514	0.0	0.0
1	277001	279000	278001-280000	0.0003029202236079998	0.000256430471708524	0.29050930763265453	9.24148548412924e-08	0.4584125735376253	-0.35328499646103495	5	0.44380000000000003	0.8313999999999998	0.26791347453808023	-0.0073537924	0.0
1	279001	281000	280001-282000	6.851072177705344e-05	0.00025566041023192184	-1.173000186336816	5.9793750231005e-08	3.431961445929662	10.199465769827466	3	0.9226	0.9802	0.0010838933448948623	0.32155004	0.0
1	283001	285000	284001-286000	2.9290166405386973e-05	8.526281082346517e-05	nan	1.3877361989035753e-08	3.7513689546168094	12.07276903366281	2	0.9418	1.0	0.0009556169038012317	0.0	0.0
1	285001	287000	286001-288000	4.947040969257314e-05	0.0002560448619766315	-1.292804927333886	2.3267168787273883e-08	2.852577080866164	6.842569531558038	4	0.9034	0.9413999999999999	0.0009962364401151207	-0.01637451	0.0
1	287001	289000	288001-290000	0.00011846916102797412	0.0002557884324703955	-0.8602467572076229	5.569005840843727e-08	1.811822968556856	2.5141708252368646	4	0.7846	0.9605999999999999	0.013000254906958964	0.08014798	0.0
1	289001	291000	290001-292000	0.00030533812492754644	0.00034156435950744225	-0.18868210518562561	9.960073082966526e-08	0.5272567505819274	-0.39372001165613835	6	0.45359999999999995	0.8311999999999998	0.23258377425044097	0.0134871425	0.0
1	291001	293000	292001-294000	4.859130487271191e-05	0.00017044027348794792	nan	2.2467164290741758e-08	2.8022495103296947	6.241153481943188	3	0.9042	0.9802	0.0018801150188011502	-0.020515248	0.0
1	293001	295000	294001-296000	7.408097070228458e-05	8.526281082346517e-05	nan	3.1746332685319057e-08	1.9748922469684391	1.900199387136051	2	0.8528	1.0	0.0075046904315197	0.0	0.0
1	299001	301000	300001-302000	1.9959375614280025e-05	0.00017078217975372112	nan	9.761451150874591e-09	4.773950552048422	21.316424278999406	3	0.9605999999999999	0.9802	0.0002082032063293775	-0.01010101	0.0
1	303001	305000	304001-306000	8.421434820868013e-05	0.00017086787076212742	nan	3.612566731191973e-08	1.858366820989876	1.7552467744055837	3	0.8346	0.9802	0.007788161993769471	-0.029636947	0.0
1	305001	307000	306001-308000	2.9707656519068285e-05	0.00017061105532511017	nan	1.4272997309817814e-08	3.809757194746112	13.000688537894025	3	0.9413999999999999	0.9802	0.0005311238580837052	-0.014357683	0.0
1	307001	309000	308001-310000	3.867030543499059e-05	8.530552766255509e-05	nan	1.7964842120697915e-08	3.158278782595664	7.974724868593954	2	0.9232	1.0	0.001733102253032929	0.0	0.0
1	309001	311000	310001-312000	4.866437450409945e-05	0.00017069657465108767	nan	2.2534785514487535e-08	2.802249510329695	6.24115348194319	3	0.9042	0.9802	0.0018801150188011502	-0.020515248	0.0
1	311001	313000	312001-314000	1.975776575959033e-05	8.539108987686056e-05	nan	9.56626237296595e-09	4.721899033230742	20.296330480025414	2	0.9607999999999999	1.0	0.0004163197335553706	0.0	0.0
1	313001	315000	314001-316000	2.926086158657218e-05	8.517750535990994e-05	nan	1.3849607272003308e-08	3.7513689546168094	12.072769033662812	2	0.9418	1.0	0.0009556169038012317	0.0	0.0
