chrom	classifiedWinStart	classifiedWinEnd	bigWinRange	pi_win0	thetaW_win0	tajD_win0	distVar_win0	distSkew_win0	distKurt_win0	nDiplos_win0	diplo_H1_win0	diplo_H12_win0	diplo_H2/H1_win0	diplo_ZnS_win0	diplo_Omega_win0
1	343001	345000	344001-346000	0.0001434600429575304	0.00025566041023192184	-0.7032394913746206	5.55361920184231e-08	1.1719969218664736	-0.03151619688619034	4	0.7229999999999999	0.9413999999999999	0.024066390041493784	-0.036143407	0.0
1	351001	353000	352001-354000	9.96968811995851e-06	8.530552766255509e-05	nan	4.920653028511831e-09	6.857142857142863	45.02040816326534	2	0.9802	1.0	0.00010201999591920018	0.0	0.0
1	353001	355000	354001-356000	2.926086158657218e-05	8.517750535990994e-05	nan	1.3849607272003308e-08	3.7513689546168094	12.07276903366281	2	0.9418	1.0	0.0009556169038012317	0.0	0.0
1	355001	357000	356001-358000	3.927452895741231e-05	0.00017061105532511017	nan	1.852587457933748e-08	3.217337190092572	8.782689445528966	3	0.9226	0.9802	0.0010838933448948623	-0.017674908	0.0
1	357001	359000	358001-360000	6.545986561119756e-05	8.517750535990994e-05	nan	2.858908084060395e-08	2.1806231222273227	2.7551172011924336	2	0.8698000000000001	1.0	0.005633478960680617	0.0	0.0
1	359001	361000	360001-362000	3.867030543499059e-05	8.530552766255509e-05	nan	1.7964842120697912e-08	3.158278782595665	7.97472486859396	2	0.9232	1.0	0.001733102253032929	0.0	0.0
1	361001	363000	362001-364000	2.9894087362199078e-05	0.0002557884324703955	-1.4151318734045784	1.4449255850786098e-08	3.83633106074889	13.418455368682292	4	0.9411999999999999	0.9605999999999999	0.0003187420314492138	-0.01010101	0.0
1	363001	365000	364001-366000	2.9924056372085992e-05	0.0002560448619766315	-1.4151318734045784	1.4478241311609258e-08	3.836331060748888	13.418455368682285	4	0.9411999999999999	0.9605999999999999	0.0003187420314492138	-0.01010101	0.0
1	367001	369000	368001-370000	1.9747862117605572e-05	8.534828732554383e-05	nan	9.556674538566477e-09	4.721899033230742	20.296330480025418	2	0.9607999999999999	1.0	0.0004163197335553706	0.0	0.0
1	371001	373000	372001-374000	7.41552373395801e-05	8.534828732554383e-05	nan	3.1810016385838427e-08	1.9748922469684385	1.9001993871360483	2	0.8528	1.0	0.0075046904315197	0.0	0.0
1	373001	375000	374001-376000	1.972808458919535e-05	8.526281082346517e-05	nan	9.537542061805283e-09	4.721899033230744	20.29633048002542	2	0.9607999999999999	1.0	0.0004163197335553706	0.0	0.0
1	375001	377000	376001-378000	2.9707656519068285e-05	0.00017061105532511017	nan	1.4272997309817817e-08	3.809757194746111	13.000688537894021	3	0.9413999999999999	0.9802	0.0005311238580837052	-0.014357683	0.0
1	377001	379000	378001-380000	2.9290166405386973e-05	8.526281082346517e-05	nan	1.3877361989035753e-08	3.7513689546168094	12.072769033662812	2	0.9418	1.0	0.0009556169038012317	0.0	0.0
1	379001	381000	380001-382000	9.959708452170764e-06	8.522013674397396e-05	nan	4.910806801806713e-09	6.857142857142854	45.020408163265294	2	0.9802	1.0	0.00010201999591920018	0.0	0.0
1	381001	383000	382001-384000	3.865094123597457e-05	8.526281082346517e-05	nan	1.7946854795546958e-08	3.158278782595665	7.974724868593951	2	0.9232	1.0	0.001733102253032929	0.0	0.0
1	385001	387000	386001-388000	2.9722547574967568e-05	0.00017069657465108767	nan	1.4287309665208421e-08	3.8097571947461106	13.000688537894014	3	0.9413999999999999	0.9802	0.0005311238580837052	-0.014357683	0.0
1	387001	389000	388001-390000	1.9929391574799385e-05	0.00017052562164693034	nan	9.732144834206445e-09	4.773950552048422	21.3164242789994	3	0.9605999999999999	0.9802	0.0002082032063293775	-0.01010101	0.0
1	393001	395000	394001-396000	5.840827383410036e-05	0.00017061105532511017	nan	2.678111330981268e-08	2.518920916321287	4.881627709816936	3	0.8855999999999999	0.9607999999999999	0.0022583559168925025	-0.029160593	0.0
1	397001	399000	398001-400000	9.979687807140013e-06	8.539108987686056e-05	nan	4.930528897635637e-09	6.857142857142853	45.02040816326527	2	0.9802	1.0	0.00010201999591920018	0.0	0.0
1	399001	401000	400001-402000	1.9718210672984544e-05	8.522013674397396e-05	nan	9.527997361815778e-09	4.721899033230743	20.29633048002542	2	0.9607999999999999	1.0	0.0004163197335553706	0.0	0.0
1	403001	405000	404001-406000	6.874633558377768e-05	0.0002557884324703955	-1.1717390838000046	5.050297125600661e-08	3.3656452644578096	10.633820238916432	4	0.9034	0.9413999999999999	0.0009962364401151207	0.2555962	0.0
1	405001	407000	406001-408000	1.972808458919535e-05	8.526281082346517e-05	nan	9.537542061805285e-09	4.7218990332307405	20.29633048002541	2	0.9607999999999999	1.0	0.0004163197335553706	0.0	0.0
1	411001	413000	412001-414000	1.9929391574799385e-05	0.00017052562164693034	nan	9.732144834206447e-09	4.773950552048421	21.316424278999385	3	0.9605999999999999	0.9802	0.0002082032063293775	-0.01010101	0.0
1	413001	415000	414001-416000	9.974685457361998e-06	8.534828732554383e-05	nan	4.925587250341293e-09	6.8571428571428585	45.02040816326531	2	0.9802	1.0	0.00010201999591920018	0.0	0.0
1	415001	417000	416001-418000	9.974685457361998e-06	8.534828732554383e-05	nan	4.925587250341292e-09	6.8571428571428585	45.02040816326534	2	0.9802	1.0	0.00010201999591920018	0.0	0.0
1	417001	419000	418001-420000	9.974685457361998e-06	8.534828732554383e-05	nan	4.925587250341292e-09	6.8571428571428585	45.02040816326534	2	0.9802	1.0	0.00010201999591920018	0.0	0.0
1	429001	431000	430001-432000	9.974685457361998e-06	8.534828732554383e-05	nan	4.925587250341293e-09	6.8571428571428585	45.020408163265316	2	0.9802	1.0	0.00010201999591920018	0.0	0.0
1	431001	433000	432001-434000	9.949748743718594e-06	8.513491660722998e-05	nan	4.900990099009902e-09	6.857142857142854	45.02040816326528	2	0.9802	1.0	0.00010201999591920018	0.0	0.0
1	433001	435000	434001-436000	1.9919416904341528e-05	0.00017044027348794792	nan	9.722405385395105e-09	4.773950552048424	21.316424278999413	3	0.9605999999999999	0.9802	0.0002082032063293775	-0.01010101	0.0
1	435001	437000	436001-438000	9.979687807140013e-06	8.539108987686056e-05	nan	4.930528897635636e-09	6.857142857142856	45.020408163265294	2	0.9802	1.0	0.00010201999591920018	0.0	0.0
1	439001	441000	440001-442000	5.007511266900351e-06	8.526281082346517e-05	nan	4.915726217277743e-09	6.8571428571428585	45.020408163265316	2	0.9802	1.0	0.00010201999591920018	0.0	0.0
1	441001	443000	442001-444000	3.965747616399474e-05	0.0002557884324703955	-1.3539684003692323	1.888056323750118e-08	3.252297754434378	9.254389298515914	4	0.9221999999999999	0.9605999999999999	0.0006506180871828238	-0.012938793	0.0
1	443001	445000	444001-446000	1.499473294254623e-05	0.00017078217975372112	nan	9.761451150874591e-09	4.773950552048423	21.316424278999406	3	0.9605999999999999	0.9802	0.0002082032063293775	-0.01010101	0.0
1	445001	447000	446001-448000	1.9747862117605572e-05	8.534828732554383e-05	nan	9.556674538566477e-09	4.721899033230741	20.296330480025407	2	0.9607999999999999	1.0	0.0004163197335553706	0.0	0.0
1	447001	449000	448001-450000	2.987912535651229e-05	0.00025566041023192184	-1.4151318734045784	1.4434795750765184e-08	3.8363310607488907	13.418455368682295	4	0.9411999999999999	0.9605999999999999	0.0003187420314492138	-0.01010101	0.0
1	455001	457000	456001-458000	1.9909452213543957e-05	0.00017035501071981988	nan	9.712680549408972e-09	4.773950552048423	21.31642427899941	3	0.9605999999999999	0.9802	0.0002082032063293775	-0.01010101	0.0
1	457001	459000	458001-460000	2.9722547574967568e-05	0.00017069657465108767	nan	1.4287309665208421e-08	3.8097571947461106	13.000688537894014	3	0.9413999999999999	0.9802	0.0005311238580837052	-0.014357683	0.0
1	459001	461000	460001-462000	1.993937623991702e-05	0.00017061105532511017	nan	9.74189892513454e-09	4.773950552048422	21.316424278999392	3	0.9605999999999999	0.9802	0.0002082032063293775	-0.01010101	0.0
1	461001	463000	462001-464000	1.9949370914723996e-05	0.00017069657465108767	nan	9.751667687544376e-09	4.773950552048422	21.316424278999396	3	0.9605999999999999	0.9802	0.0002082032063293775	-0.01010101	0.0
1	463001	465000	464001-466000	1.993937623991702e-05	0.00017061105532511017	nan	9.74189892513454e-09	4.773950552048421	21.3164242789994	3	0.9605999999999999	0.9802	0.0002082032063293775	-0.01010101	0.0
1	473001	475000	474001-476000	1.9747862117605572e-05	8.534828732554383e-05	nan	9.556674538566477e-09	4.721899033230742	20.296330480025418	2	0.9607999999999999	1.0	0.0004163197335553706	0.0	0.0
1	477001	479000	478001-480000	9.96968811995851e-06	8.530552766255509e-05	nan	4.920653028511832e-09	6.8571428571428585	45.02040816326532	2	0.9802	1.0	0.00010201999591920018	0.0	0.0
1	479001	481000	480001-482000	1.9979415148029302e-05	0.0001709536478056827	nan	9.78106229842029e-09	4.773950552048421	21.31642427899939	3	0.9605999999999999	0.9802	0.0002082032063293775	-0.01010101	0.0
1	481001	483000	482001-484000	4.873766422473815e-05	0.0001709536478056827	nan	2.2602712485811278e-08	2.802249510329695	6.241153481943188	3	0.9042	0.9802	0.0018801150188011502	-0.020515248	0.0
1	487001	489000	488001-490000	9.96968811995851e-06	8.530552766255509e-05	nan	4.920653028511831e-09	6.857142857142863	45.02040816326533	2	0.9802	1.0	0.00010201999591920018	0.0	0.0
1	489001	491000	490001-492000	1.9949370914723996e-05	0.00017069657465108767	nan	9.751667687544376e-09	4.773950552048423	21.3164242789994	3	0.9605999999999999	0.9802	0.0002082032063293775	-0.01010101	0.0
1	491001	493000	492001-494000	2.933423385735095e-05	8.539108987686056e-05	nan	1.391915075933228e-08	3.751368954616809	12.072769033662812	2	0.9418	1.0	0.0009556169038012317	0.0	0.0
1	493001	495000	494001-496000	9.964695787399693e-06	8.526281082346517e-05	nan	4.915726217277742e-09	6.857142857142863	45.020408163265344	2	0.9802	1.0	0.00010201999591920018	0.0	0.0
1	495001	497000	496001-498000	7.742564749711538e-05	0.0002555325160797298	-1.1168811234487148	3.4598250048163064e-08	2.099424695952312	3.063327820463633	4	0.8493999999999999	0.9414000000000001	0.003531904874028727	-0.02339617	0.0
1	497001	499000	498001-500000	4.899371733542588e-05	0.00017044027348794792	nan	2.2832420686820745e-08	2.8283859656868175	6.554819677288654	3	0.9037999999999999	0.9607999999999999	0.0014383713210887365	-0.025123302	0.0
1	501001	503000	502001-504000	3.933364766632964e-05	0.00017086787076212742	nan	1.8581689384515094e-08	3.2173371900925725	8.78268944552897	3	0.9226	0.9802	0.0010838933448948623	-0.017674908	0.0
1	503001	505000	504001-506000	2.9348952489492116e-05	8.543393538106371e-05	nan	1.3933122302502432e-08	3.751368954616808	12.072769033662807	2	0.9418	1.0	0.0009556169038012317	0.0	0.0
1	505001	507000	506001-508000	3.870909210042187e-05	8.539108987686056e-05	nan	1.8000897991450384e-08	3.1582787825956644	7.974724868593956	2	0.9232	1.0	0.001733102253032929	0.0	0.0
1	507001	509000	508001-510000	4.795448866633519e-05	8.551975550701153e-05	nan	2.1888775978525577e-08	2.7435739251887488	5.527197882975596	2	0.9049999999999999	1.0	0.00276243093922652	0.0	0.0
1	509001	511000	510001-512000	1.9767679340001562e-05	8.543393538106371e-05	nan	9.575864643250381e-09	4.7218990332307405	20.296330480025407	2	0.9607999999999999	1.0	0.0004163197335553706	0.0	0.0
1	511001	513000	512001-514000	9.96968811995851e-06	8.530552766255509e-05	nan	4.920653028511833e-09	6.857142857142857	45.02040816326531	2	0.9802	1.0	0.00010201999591920018	0.0	0.0
1	513001	515000	514001-516000	2.9275506662441335e-05	8.522013674397396e-05	nan	1.3863474212083074e-08	3.7513689546168094	12.072769033662812	2	0.9418	1.0	0.0009556169038012317	0.0	0.0
1	515001	517000	516001-518000	9.964695787399693e-06	8.526281082346517e-05	nan	4.915726217277742e-09	6.857142857142863	45.020408163265344	2	0.9802	1.0	0.00010201999591920018	0.0	0.0
1	517001	519000	518001-520000	9.96968811995851e-06	8.530552766255509e-05	nan	4.920653028511831e-09	6.85714285714286	45.02040816326534	2	0.9802	1.0	0.00010201999591920018	0.0	0.0
1	519001	521000	520001-522000	2.9939063421420038e-05	0.00025617326963058164	-1.4151318734045784	1.4492766759716871e-08	3.8363310607488885	13.418455368682285	4	0.9411999999999999	0.9605999999999999	0.0003187420314492138	-0.01010101	0.0
1	521001	523000	522001-524000	0.00013306391748426662	0.0002557884324703955	-0.7688168232888062	5.507176572661042e-08	1.395635833029667	0.7636372720009219	4	0.7473999999999998	0.8677999999999999	0.01043617875301044	-0.044969115	0.0
1	523001	525000	524001-526000	5.904207755569829e-05	0.0002560448619766315	-1.2329025568353509	2.7345440446953467e-08	2.546726689727448	5.180593631616649	4	0.8849999999999999	0.9413999999999999	0.0015819209039548024	-0.019051963	0.0
1	525001	527000	526001-528000	1.9969390353675048e-05	0.00017086787076212742	nan	9.771249344637692e-09	4.773950552048422	21.316424278999406	3	0.9605999999999999	0.9802	0.0002082032063293775	-0.01010101	0.0
1	529001	531000	530001-532000	9.979687807140013e-06	8.539108987686056e-05	nan	4.930528897635637e-09	6.857142857142852	45.020408163265266	2	0.9802	1.0	0.00010201999591920018	0.0	0.0
1	531001	533000	532001-534000	3.925486219278667e-05	0.00017052562164693034	nan	1.850732551959481e-08	3.2173371900925716	8.78268944552897	3	0.9226	0.9802	0.0010838933448948623	-0.017674908	0.0
1	535001	537000	536001-538000	5.7775104868357814e-05	0.00017052562164693034	nan	2.6217165549002087e-08	2.488252723126741	4.5481026683369175	3	0.8861999999999999	0.9802	0.0029338749717896643	-0.02305715	0.0
1	543001	545000	544001-546000	5.924358635281672e-05	0.00034139314930217533	-1.4702955610504231	2.7524433737294427e-08	2.5554004700301105	5.273149179143731	5	0.8847999999999999	0.9411999999999999	0.00135623869801085	-0.01388796	0.0
1	545001	547000	546001-548000	3.943642134596909e-05	0.00017044027348794792	nan	1.8675277306531535e-08	3.2352338094810333	9.024796710413753	3	0.9224	0.9607999999999999	0.0008673026886383349	-0.020408163	0.0
1	561001	563000	562001-564000	2.9722547574967568e-05	0.00017069657465108767	nan	1.4287309665208421e-08	3.8097571947461106	13.000688537894014	3	0.9413999999999999	0.9802	0.0005311238580837052	-0.014357683	0.0
1	569001	571000	570001-572000	9.984695176837524e-06	8.543393538106371e-05	nan	4.935477985301693e-09	6.857142857142857	45.0204081632653	2	0.9802	1.0	0.00010201999591920018	0.0	0.0
1	571001	573000	572001-574000	9.96968811995851e-06	8.530552766255509e-05	nan	4.920653028511833e-09	6.857142857142857	45.0204081632653	2	0.9802	1.0	0.00010201999591920018	0.0	0.0
1	575001	577000	576001-578000	1.9919416904341528e-05	0.00017044027348794792	nan	9.722405385395107e-09	4.773950552048423	21.316424278999403	3	0.9605999999999999	0.9802	0.0002082032063293775	-0.01010101	0.0
1	577001	579000	578001-580000	1.9949370914723996e-05	0.00017069657465108767	nan	9.751667687544376e-09	4.773950552048422	21.316424278999396	3	0.9605999999999999	0.9802	0.0002082032063293775	-0.01010101	0.0
1	583001	585000	584001-586000	1.9929391574799385e-05	0.00017052562164693034	nan	9.732144834206445e-09	4.773950552048421	21.316424278999396	3	0.9605999999999999	0.9802	0.0002082032063293775	-0.01010101	0.0
1	585001	587000	586001-588000	9.657112039636496e-05	0.00034156435950744225	-1.2760321531561276	4.221050748419979e-08	1.8042485791919984	1.9879174081431632	5	0.8142	0.9222	0.005158437730287398	-0.020948714	0.0
1	591001	593000	592001-594000	9.964695787399693e-06	8.526281082346517e-05	nan	4.915726217277743e-09	6.857142857142858	45.020408163265316	2	0.9802	1.0	0.00010201999591920018	0.0	0.0
1	593001	595000	594001-596000	7.250969562527351e-05	0.00025566041023192184	-1.1479357734176923	3.463289159798178e-08	2.099424695952313	3.0633278204636367	4	0.8493999999999999	0.9414000000000001	0.003531904874028727	-0.02339617	0.0
1	597001	599000	598001-600000	8.562632530439453e-05	0.0002563018061431911	-1.0670675732446697	3.73077591429935e-08	1.9011192037969329	2.1270174535805264	4	0.8332	0.9605999999999999	0.0061209793566970715	-0.021749252	0.0
1	599001	601000	600001-602000	1.972808458919535e-05	8.526281082346517e-05	nan	9.537542061805283e-09	4.721899033230743	20.296330480025418	2	0.9607999999999999	1.0	0.0004163197335553706	0.0	0.0
1	601001	603000	602001-604000	8.545481538891253e-05	0.0002557884324703955	-1.0670675732446697	3.715845360333143e-08	1.901119203796933	2.1270174535805273	4	0.8332	0.9605999999999999	0.0061209793566970715	-0.021749252	0.0
1	603001	605000	604001-606000	3.9235215114612104e-05	0.00017044027348794792	nan	1.8488804304322796e-08	3.2173371900925725	8.782689445528968	3	0.9226	0.9802	0.0010838933448948623	-0.017674908	0.0
1	607001	609000	608001-610000	5.017561465127948e-06	8.543393538106371e-05	nan	4.935477985301693e-09	6.857142857142855	45.020408163265294	2	0.9802	1.0	0.00010201999591920018	0.0	0.0
1	609001	611000	610001-612000	9.954726106771978e-06	8.517750535990994e-05	nan	4.905894767303512e-09	6.857142857142856	45.02040816326531	2	0.9802	1.0	0.00010201999591920018	0.0	0.0
1	611001	613000	612001-614000	6.90513752312213e-05	0.00034156435950744225	-1.4193670460078647	3.172202638867969e-08	2.3221961937575175	4.171977415879436	5	0.8664000000000001	0.9222000000000002	0.0017313019390581717	-0.016548248	0.0
1	613001	615000	614001-616000	9.954726106771978e-06	8.517750535990994e-05	nan	4.905894767303511e-09	6.857142857142858	45.02040816326532	2	0.9802	1.0	0.00010201999591920018	0.0	0.0
1	615001	617000	616001-618000	9.964695787399693e-06	8.526281082346517e-05	nan	4.915726217277742e-09	6.857142857142859	45.02040816326533	2	0.9802	1.0	0.00010201999591920018	0.0	0.0
1	617001	619000	618001-620000	9.959708452170764e-06	8.522013674397396e-05	nan	4.910806801806712e-09	6.857142857142855	45.0204081632653	2	0.9802	1.0	0.00010201999591920018	0.0	0.0
1	619001	621000	620001-622000	2.9752374516839086e-05	0.00017086787076212742	nan	1.4315999034823371e-08	3.809757194746112	13.000688537894021	3	0.9413999999999999	0.9802	0.0005311238580837052	-0.014357683	0.0
1	623001	625000	624001-626000	1.972808458919535e-05	8.526281082346517e-05	nan	9.537542061805283e-09	4.721899033230743	20.29633048002542	2	0.9607999999999999	1.0	0.0004163197335553706	0.0	0.0
1	627001	629000	628001-630000	9.979687807140013e-06	8.539108987686056e-05	nan	4.930528897635636e-09	6.857142857142858	45.0204081632653	2	0.9802	1.0	0.00010201999591920018	0.0	0.0
1	629001	631000	630001-632000	9.959708452170764e-06	8.522013674397396e-05	nan	4.910806801806713e-09	6.857142857142854	45.02040816326528	2	0.9802	1.0	0.00010201999591920018	0.0	0.0
1	631001	633000	632001-634000	1.9747862117605572e-05	8.534828732554383e-05	nan	9.556674538566478e-09	4.72189903323074	20.296330480025393	2	0.9607999999999999	1.0	0.0004163197335553706	0.0	0.0
1	633001	635000	634001-636000	2.973745356673034e-05	0.00017078217975372112	nan	1.4301643559130536e-08	3.8097571947461115	13.000688537894014	3	0.9413999999999999	0.9802	0.0005311238580837052	-0.014357683	0.0
1	635001	637000	636001-638000	5.4052829276643743e-05	0.00025591658298766527	-1.2639572068043283	2.7318047069812454e-08	2.5467266897274485	5.180593631616652	4	0.8849999999999999	0.9413999999999999	0.0015819209039548024	-0.019051963	0.0
1	639001	641000	640001-642000	3.9475936798219554e-05	0.00017061105532511017	nan	1.871272146215856e-08	3.2352338094810333	9.024796710413753	3	0.9224	0.9607999999999999	0.0008673026886383349	-0.020408163	0.0
1	641001	643000	642001-644000	1.972808458919535e-05	8.526281082346517e-05	nan	9.537542061805283e-09	4.721899033230743	20.29633048002542	2	0.9607999999999999	1.0	0.0004163197335553706	0.0	0.0
1	647001	649000	648001-650000	7.79448343924029e-05	0.00025591658298766527	-1.1143589183750924	4.4376892877362126e-08	2.79621202723014	7.741573375645466	4	0.8668000000000001	0.9226000000000002	0.002191970466082141	0.14626439	0.0
1	649001	651000	650001-652000	6.7672026968258e-05	0.0002555325160797298	-1.1780445964840611	3.05164247341606e-08	2.2797915551501107	3.7562520639780015	4	0.8676	0.9606000000000001	0.0031120331950207475	-0.018738436	0.0
1	651001	653000	652001-654000	9.979687807140013e-06	8.539108987686056e-05	nan	4.930528897635637e-09	6.857142857142853	45.02040816326527	2	0.9802	1.0	0.00010201999591920018	0.0	0.0
1	653001	655000	654001-656000	4.783436219172012e-05	8.530552766255509e-05	nan	2.177925012593564e-08	2.743573925188748	5.527197882975594	2	0.9049999999999999	1.0	0.00276243093922652	0.0	0.0
1	655001	657000	656001-658000	9.96968811995851e-06	8.530552766255509e-05	nan	4.920653028511832e-09	6.857142857142858	45.020408163265316	2	0.9802	1.0	0.00010201999591920018	0.0	0.0
1	665001	667000	666001-668000	3.471767655914845e-05	0.00025591658298766527	-1.3850230503382095	1.889948637661693e-08	3.2522977544343754	9.254389298515909	4	0.9221999999999999	0.9605999999999999	0.0006506180871828238	-0.012938793	0.0
1	669001	671000	670001-672000	1.972808458919535e-05	8.526281082346517e-05	nan	9.537542061805283e-09	4.721899033230743	20.29633048002542	2	0.9607999999999999	1.0	0.0004163197335553706	0.0	0.0
1	671001	673000	672001-674000	9.964695787399693e-06	8.526281082346517e-05	nan	4.915726217277742e-09	6.857142857142859	45.02040816326532	2	0.9802	1.0	0.00010201999591920018	0.0	0.0
1	673001	675000	674001-676000	1.9698492462311558e-05	8.513491660722998e-05	nan	9.50895089508951e-09	4.721899033230741	20.296330480025407	2	0.9607999999999999	1.0	0.0004163197335553706	0.0	0.0
1	681001	683000	682001-684000	2.973745356673034e-05	0.00017078217975372112	nan	1.4301643559130543e-08	3.8097571947461093	13.000688537894003	3	0.9413999999999999	0.9802	0.0005311238580837052	-0.014357683	0.0
1	683001	685000	684001-686000	9.954726106771978e-06	8.517750535990994e-05	nan	4.905894767303513e-09	6.857142857142857	45.020408163265316	2	0.9802	1.0	0.00010201999591920018	0.0	0.0
1	685001	687000	686001-688000	7.400685267256744e-05	8.517750535990994e-05	nan	3.168284003583748e-08	1.974892246968438	1.9001993871360456	2	0.8528	1.0	0.0075046904315197	0.0	0.0
1	689001	691000	690001-692000	2.926086158657218e-05	8.517750535990994e-05	nan	1.3849607272003308e-08	3.7513689546168094	12.07276903366281	2	0.9418	1.0	0.0009556169038012317	0.0	0.0
1	691001	693000	692001-694000	9.959708452170764e-06	8.522013674397396e-05	nan	4.910806801806711e-09	6.857142857142858	45.02040816326531	2	0.9802	1.0	0.00010201999591920018	0.0	0.0
1	693001	695000	694001-696000	3.933364766632964e-05	0.00017086787076212742	nan	1.8581689384515094e-08	3.2173371900925725	8.78268944552897	3	0.9226	0.9802	0.0010838933448948623	-0.017674908	0.0
1	695001	697000	696001-698000	3.929421543809272e-05	0.00017069657465108767	nan	1.8544451539393296e-08	3.2173371900925725	8.78268944552897	3	0.9226	0.9802	0.0010838933448948623	-0.017674908	0.0
1	697001	699000	698001-700000	2.926086158657218e-05	8.517750535990994e-05	nan	1.3849607272003308e-08	3.7513689546168094	12.07276903366281	2	0.9418	1.0	0.0009556169038012317	0.0	0.0
1	701001	703000	702001-704000	1.9747862117605572e-05	8.534828732554383e-05	nan	9.556674538566477e-09	4.721899033230742	20.296330480025418	2	0.9607999999999999	1.0	0.0004163197335553706	0.0	0.0
1	705001	707000	706001-708000	4.776257475471404e-05	8.517750535990994e-05	nan	2.1713928742692913e-08	2.743573925188748	5.527197882975596	2	0.9049999999999999	1.0	0.00276243093922652	0.0	0.0
1	707001	709000	708001-710000	9.964695787399693e-06	8.526281082346517e-05	nan	4.915726217277742e-09	6.857142857142862	45.02040816326535	2	0.9802	1.0	0.00010201999591920018	0.0	0.0
1	709001	711000	710001-712000	9.979687807140013e-06	8.539108987686056e-05	nan	4.930528897635635e-09	6.857142857142859	45.020408163265316	2	0.9802	1.0	0.00010201999591920018	0.0	0.0
1	711001	713000	712001-714000	4.904280923656358e-05	0.00017061105532511017	nan	2.2878199964927634e-08	2.828385965686818	6.554819677288661	3	0.9037999999999999	0.9607999999999999	0.0014383713210887365	-0.025123302	0.0
1	713001	715000	714001-716000	1.9747862117605572e-05	8.534828732554383e-05	nan	9.556674538566477e-09	4.721899033230742	20.29633048002541	2	0.9607999999999999	1.0	0.0004163197335553706	0.0	0.0
1	717001	719000	718001-720000	2.9677919125155306e-05	0.00017044027348794792	nan	1.4244437042215175e-08	3.809757194746112	13.000688537894021	3	0.9413999999999999	0.9802	0.0005311238580837052	-0.014357683	0.0
1	719001	721000	720001-722000	2.9677919125155306e-05	0.00017044027348794792	nan	1.4244437042215175e-08	3.809757194746112	13.000688537894021	3	0.9413999999999999	0.9802	0.0005311238580837052	-0.014357683	0.0
1	721001	723000	722001-724000	1.9949370914723996e-05	0.00017069657465108767	nan	1.970234900136517e-08	6.8571428571428585	45.020408163265316	2	0.9802	1.0	0.00010201999591920018	1.0	0.0
1	725001	727000	726001-728000	7.766560530379626e-05	0.00034088054697589584	-1.3736888933408273	3.480382177482547e-08	2.1052247540144027	3.1159454606499475	5	0.8492	0.9412000000000001	0.0032972209138012252	-0.01657908	0.0
1	729001	731000	730001-732000	9.96968811995851e-06	8.530552766255509e-05	nan	4.920653028511831e-09	6.857142857142862	45.02040816326533	2	0.9802	1.0	0.00010201999591920018	0.0	0.0
1	735001	737000	736001-738000	9.964695787399693e-06	8.526281082346517e-05	nan	4.915726217277742e-09	6.857142857142859	45.02040816326533	2	0.9802	1.0	0.00010201999591920018	0.0	0.0
1	739001	741000	740001-742000	9.959708452170764e-06	8.522013674397396e-05	nan	4.910806801806712e-09	6.857142857142855	45.020408163265294	2	0.9802	1.0	0.00010201999591920018	0.0	0.0
1	741001	743000	742001-744000	9.964695787399693e-06	8.526281082346517e-05	nan	4.915726217277742e-09	6.857142857142862	45.020408163265344	2	0.9802	1.0	0.00010201999591920018	0.0	0.0
1	743001	745000	744001-746000	2.9707656519068285e-05	0.00017061105532511017	nan	1.4272997309817817e-08	3.809757194746111	13.000688537894021	3	0.9413999999999999	0.9802	0.0005311238580837052	-0.014357683	0.0
1	745001	747000	746001-748000	9.96968811995851e-06	8.530552766255509e-05	nan	4.920653028511831e-09	6.85714285714286	45.02040816326534	2	0.9802	1.0	0.00010201999591920018	0.0	0.0
1	747001	749000	748001-750000	3.991875122856005e-05	0.00034156435950744225	-1.5711025186604357	1.9124475724162463e-08	3.2685635563841484	9.472068929612663	5	0.9219999999999999	0.9411999999999999	0.00043383947939262476	-0.01010101	0.0
1	753001	755000	754001-756000	1.0030090270812437e-05	0.00017078217975372112	nan	9.761451150874591e-09	4.773950552048422	21.316424278999406	3	0.9605999999999999	0.9802	0.0002082032063293775	-0.01010101	0.0
1	757001	759000	758001-760000	1.972808458919535e-05	8.526281082346517e-05	nan	9.537542061805283e-09	4.721899033230744	20.29633048002542	2	0.9607999999999999	1.0	0.0004163197335553706	0.0	0.0
1	759001	761000	760001-762000	9.979687807140013e-06	8.539108987686056e-05	nan	4.930528897635635e-09	6.857142857142859	45.020408163265316	2	0.9802	1.0	0.00010201999591920018	0.0	0.0
1	761001	763000	762001-764000	5.007511266900351e-06	8.526281082346517e-05	nan	4.9157262172777445e-09	6.857142857142856	45.02040816326527	2	0.9802	1.0	0.00010201999591920018	0.0	0.0
1	763001	765000	764001-766000	9.702996706114447e-05	0.0003410512432938607	-1.2728819357308148	4.257374761515003e-08	1.8155129681117579	2.076305430097115	5	0.8136	0.9036000000000001	0.004424778761061948	-0.021985149	0.0
1	765001	767000	766001-768000	9.984695176837524e-06	8.543393538106371e-05	nan	4.935477985301694e-09	6.857142857142855	45.02040816326527	2	0.9802	1.0	0.00010201999591920018	0.0	0.0
1	767001	769000	768001-770000	2.931952998073072e-05	8.534828732554383e-05	nan	1.3905200220735415e-08	3.7513689546168107	12.07276903366282	2	0.9418	1.0	0.0009556169038012317	0.0	0.0
